Year,Class_Name,Rank,Author_Name,Final_Score,Total_Papers,Paper_List_Details
2021,산업공학,1,김경목,0.1837,1,"[투자자별 거래정보와 머신러닝을 활용한 투자전략의 성과]
   └ 학회: 한국지능정보시스템학회 (IF: 1.15)"
2021,산업공학,2,최흥식,0.1837,1,"[투자자별 거래정보와 머신러닝을 활용한 투자전략의 성과]
   └ 학회: 한국지능정보시스템학회 (IF: 1.15)"
2021,산업공학,3,조재영,0.1837,1,"[기계학습을 이용한 수출신용보증 사고예측]
   └ 학회: 한국지능정보시스템학회 (IF: 1.15)"
2021,산업공학,4,주지환,0.1837,1,"[기계학습을 이용한 수출신용보증 사고예측]
   └ 학회: 한국지능정보시스템학회 (IF: 1.15)"
2021,산업공학,5,한인구,0.1837,1,"[기계학습을 이용한 수출신용보증 사고예측]
   └ 학회: 한국지능정보시스템학회 (IF: 1.15)"
2021,산업공학,6,박도명,0.1837,1,"[주문생산 기업을 위한 기계학습 기반 총생산시간 예측 기법]
   └ 학회: 한국지능정보시스템학회 (IF: 1.15)"
2021,산업공학,7,최형림,0.1837,1,"[주문생산 기업을 위한 기계학습 기반 총생산시간 예측 기법]
   └ 학회: 한국지능정보시스템학회 (IF: 1.15)"
2021,산업공학,8,박병권,0.1837,1,"[주문생산 기업을 위한 기계학습 기반 총생산시간 예측 기법]
   └ 학회: 한국지능정보시스템학회 (IF: 1.15)"
2021,산업공학,9,김선웅,0.1837,1,"[투자자별 거래정보와 머신러닝을 활용한 투자전략의 성과]
   └ 학회: 한국지능정보시스템학회 (IF: 1.15)"
2021,산업공학,10,전동규,0.1296,1,"[머신러닝을 활용한 공군 수리부속 수요예측 정확도 개선에 관한 연구]
   └ 학회: 한국SCM학회 (IF: 0.78)"
2021,재료·에너지공학,1,박년배,0.0661,2,"[코로나19 기간 국내 전력 산업의 온실가스 배출 요인분해 분석]
   └ 학회: 한국에너지학회 (IF: 0.37)
--------------------------------
[국내 정부출연 에너지 R&D 기관의 온실가스 배출량 변화 요인 분석]
   └ 학회: 한국에너지학회 (IF: 0.37)"
2021,재료·에너지공학,2,권기환,0.0424,1,"[반응성 안료의 DTP공정 적용에 따른 HTPE원단의 태 시뮬레이션 및 염색성 연구]
   └ 학회: 한국염색가공학회 (IF: 0.5)"
2021,재료·에너지공학,3,배진석,0.0424,1,"[반응성 안료의 DTP공정 적용에 따른 HTPE원단의 태 시뮬레이션 및 염색성 연구]
   └ 학회: 한국염색가공학회 (IF: 0.5)"
2021,재료·에너지공학,4,심지현,0.0424,1,"[반응성 안료의 DTP공정 적용에 따른 HTPE원단의 태 시뮬레이션 및 염색성 연구]
   └ 학회: 한국염색가공학회 (IF: 0.5)"
2021,재료·에너지공학,5,유성훈,0.0424,1,"[반응성 안료의 DTP공정 적용에 따른 HTPE원단의 태 시뮬레이션 및 염색성 연구]
   └ 학회: 한국염색가공학회 (IF: 0.5)"
2021,재료·에너지공학,6,이종혁,0.0424,1,"[반응성 안료의 DTP공정 적용에 따른 HTPE원단의 태 시뮬레이션 및 염색성 연구]
   └ 학회: 한국염색가공학회 (IF: 0.5)"
2021,재료·에너지공학,7,장진호,0.0357,2,"[수용해성 사이클로포스파젠 유도체를 이용한 면섬유의 내구성 방염가공]
   └ 학회: 한국염색가공학회 (IF: 0.5)
--------------------------------
[광경화형 사이클로포스파젠 유도체를 이용한 양모섬유의 친환경 내구성 방염가공]
   └ 학회: 한국염색가공학회 (IF: 0.5)"
2021,재료·에너지공학,8,황도현,0.0264,1,"[열병합 적용 APR1000 원전 시뮬레이션 모델 개발]
   └ 학회: 한국에너지학회 (IF: 0.37)"
2021,재료·에너지공학,9,박은덕,0.0248,2,"[수소 제조를 위한 암모니아 분해용 촉매 연구동향]
   └ 학회: 한국에너지학회 (IF: 0.37)
--------------------------------
[A Mini-Review on Power-to-Methane Catalysts]
   └ 학회: 한국에너지학회 (IF: 0.37)"
2021,재료·에너지공학,10,이호진,0.0248,1,"[수소 제조를 위한 암모니아 분해용 촉매 연구동향]
   └ 학회: 한국에너지학회 (IF: 0.37)"
2021,전기전자공학,1,장종욱,0.4768,3,"[최적화된 차량 탑승인원 감지시스템 개발을 위한 딥러닝 모델 분석]
   └ 학회: 한국정보통신학회 (IF: 0.5)
--------------------------------
[차량탑승인원 탐지를 위한 딥러닝 영상처리 기술 연구]
   └ 학회: 한국정보통신학회 (IF: 0.5)
--------------------------------
[재활 의료 보조를 위한 딥러닝 기반 무인 의료 시스템의 설계 및 성능평가]
   └ 학회: 한국정보통신학회 (IF: 0.5)"
2021,전기전자공학,2,장경식,0.4393,3,"[딥러닝을 이용한 마스크 착용 여부 검사 시스템]
   └ 학회: 한국정보통신학회 (IF: 0.5)
--------------------------------
[웹 말뭉치에 대한 문장 필터링 데이터 셋 구축 방법]
   └ 학회: 한국정보통신학회 (IF: 0.5)
--------------------------------
[LIME 알고리즘을 이용한 한국어 감성 분류 모델 해석]
   └ 학회: 한국정보통신학회 (IF: 0.5)"
2021,전기전자공학,3,남충현,0.4393,3,"[딥러닝을 이용한 마스크 착용 여부 검사 시스템]
   └ 학회: 한국정보통신학회 (IF: 0.5)
--------------------------------
[웹 말뭉치에 대한 문장 필터링 데이터 셋 구축 방법]
   └ 학회: 한국정보통신학회 (IF: 0.5)
--------------------------------
[LIME 알고리즘을 이용한 한국어 감성 분류 모델 해석]
   └ 학회: 한국정보통신학회 (IF: 0.5)"
2021,전기전자공학,4,정회경,0.3849,12,"[프로그래밍 직업능력개발훈련교사의 직업정체성 형성 과정에 대한 연구]
   └ 학회: 한국정보통신학회 (IF: 0.5)
--------------------------------
[웹 모니터링 기반 암호화 웹트래픽 공격 탐지 시스템]
   └ 학회: 한국정보통신학회 (IF: 0.5)
--------------------------------
[YOLO 기반 차선검출 시스템]
   └ 학회: 한국정보통신학회 (IF: 0.5)
--------------------------------
[다중속성 LSTM 모델 기반 TV 시청 패턴 분석 시스템]
   └ 학회: 한국정보통신학회 (IF: 0.5)
--------------------------------
[연구자정보 통합관리를 위한 정보 표준화 연구]
   └ 학회: 한국정보통신학회 (IF: 0.5)
--------------------------------
[K-means 알고리즘과 GBR 알고리즘을 이용한 정수장 응집제 투입률 결정 기법]
   └ 학회: 한국정보통신학회 (IF: 0.5)
--------------------------------
[RCMS에 활용하기 위한 인공지능 기반 챗봇 시스템]
   └ 학회: 한국정보통신학회 (IF: 0.5)
--------------------------------
[제조업 근로자 안전관리를 위한 데이터셋 구축과 모델 학습]
   └ 학회: 한국정보통신학회 (IF: 0.5)
--------------------------------
[모바일 카메라를 이용한 방송 시스템 설계 및 구현]
   └ 학회: 한국정보통신학회 (IF: 0.5)
--------------------------------
[하천 홍수 예측을 위한 CNN 기반의 수위 예측 모델 구현]
   └ 학회: 한국정보통신학회 (IF: 0.5)
--------------------------------
[코로나-19 환경에서의 프로젝트 교수법을 통한 프로그래밍 지도 사례]
   └ 학회: 한국정보통신학회 (IF: 0.5)
--------------------------------
[머신러닝을 이용한 R&D과제의 연구분야 추천 서비스]
   └ 학회: 한국정보통신학회 (IF: 0.5)"
2021,전기전자공학,5,강대성,0.3482,7,"[CoS: 딥러닝을 위한 시그모이드로 구성한 강조된 부드러운 비단조성 활성 함수]
   └ 학회: 한국정보기술학회 (IF: 0.5)
--------------------------------
[특징점 매칭을 이용한 가공철근 꼬임 판단 알고리즘]
   └ 학회: 한국정보기술학회 (IF: 0.5)
--------------------------------
[PPCNN: Object Detection using Fine-grained Feature Extraction and Localization]
   └ 학회: 한국정보기술학회 (IF: 0.5)
--------------------------------
[삼중 경로 mDAPPM을 활용한 실시간 의미론적 분할 성능 향상 연구]
   └ 학회: 한국정보기술학회 (IF: 0.5)
--------------------------------
[Advanced Generative Adversarial Defense Model using Instance Sparsity Mapping Network]
   └ 학회: 한국정보기술학회 (IF: 0.5)
--------------------------------
[U-OLANet : 이미지 디노이징을 위한 저해상도 단층 어텐션 신경망]
   └ 학회: 한국정보기술학회 (IF: 0.5)
--------------------------------
[RFDSys: AIoT기반의 K-NN과 Motion Detection을 적용한 실시간 화재 검출 시스템]
   └ 학회: 한국정보기술학회 (IF: 0.5)"
2021,전기전자공학,6,최동규,0.3267,2,"[최적화된 차량 탑승인원 감지시스템 개발을 위한 딥러닝 모델 분석]
   └ 학회: 한국정보통신학회 (IF: 0.5)
--------------------------------
[재활 의료 보조를 위한 딥러닝 기반 무인 의료 시스템의 설계 및 성능평가]
   └ 학회: 한국정보통신학회 (IF: 0.5)"
2021,전기전자공학,7,신성윤,0.3146,19,"[트래픽 속성 개수를 고려한 의사 결정 트리 DDoS 기반 분석]
   └ 학회: 한국정보통신학회 (IF: 0.5)
--------------------------------
[신경망을 이용한 BLE 기반 실내 측위 시스템 설계]
   └ 학회: 한국정보통신학회 (IF: 0.5)
--------------------------------
[신경망을 이용한 BLE 기반 실내 측위 시스템 설계]
   └ 학회: 한국정보통신학회 (IF: 0.5)
--------------------------------
[요추 운동효과 향상을 위한 그래픽 기반 유도점 표시 시스템 설계]
   └ 학회: 한국정보통신학회 (IF: 0.5)
--------------------------------
[관심강조 방법을 활용한 저비용 사생활보호 통합관제시스템]
   └ 학회: 한국정보통신학회 (IF: 0.5)
--------------------------------
[관심강조 방법을 활용한 저비용 사생활보호 통합관제시스템]
   └ 학회: 한국정보통신학회 (IF: 0.5)
--------------------------------
[적응적 가우시안 혼합 모델을 이용한 불법주정차 무인단속시스템]
   └ 학회: 한국정보통신학회 (IF: 0.5)
--------------------------------
[적응적 가우시안 혼합 모델을 이용한 불법주정차 무인단속시스템]
   └ 학회: 한국정보통신학회 (IF: 0.5)
--------------------------------
[적응적 가우시안 혼합 모델을 이용한 불법주정차 무인단속시스템]
   └ 학회: 한국정보통신학회 (IF: 0.5)
--------------------------------
[SRCNN과 VDSR의 구조와 방법 및 개선된 성능평가 함수]
   └ 학회: 한국정보통신학회 (IF: 0.5)
--------------------------------
[아두이노와 YOLO를 이용한 졸음 방지 시스템 구현]
   └ 학회: 한국정보통신학회 (IF: 0.5)
--------------------------------
[마커를 이용한 증강현실 기반 사물인터넷 제어 플랫폼 개발]
   └ 학회: 한국정보통신학회 (IF: 0.5)
--------------------------------
[마커를 이용한 증강현실 기반 사물인터넷 제어 플랫폼 개발]
   └ 학회: 한국정보통신학회 (IF: 0.5)
--------------------------------
[Text Mining and Visualization of Unstructured Data Using Big Data Analytical Tool R]
   └ 학회: 한국정보통신학회 (IF: 0.5)
--------------------------------
[공급망 최적화 기술 적용을 위한 제조 데이터 수집 시스템]
   └ 학회: 한국정보통신학회 (IF: 0.5)
--------------------------------
[시멘틱세그멘테이션을 활용한 태양광 패널 고장 감지 시스템 구현]
   └ 학회: 한국정보통신학회 (IF: 0.5)
--------------------------------
[시멘틱세그멘테이션을 활용한 태양광 패널 고장 감지 시스템 구현]
   └ 학회: 한국정보통신학회 (IF: 0.5)
--------------------------------
[Novel Image Classification Method Based on Few-Shot Learning in Monkey Species]
   └ 학회: 한국정보통신학회JICCE (IF: 0.5)
--------------------------------
[Cooperative Coevolution Differential Evolution Based on Spark for Large-Scale Optimization Problems]
   └ 학회: 한국정보통신학회JICCE (IF: 0.5)"
2021,전기전자공학,8,김혜원,0.3065,2,"[딥러닝을 이용한 유방조영술의 종양 분할]
   └ 학회: 한국지능시스템학회 (IF: 0.52)
--------------------------------
[Diabetic Retinopathy Diagnosis Based on Deep Learning and Independent Subspace Analysis]
   └ 학회: 한국지능시스템학회 (IF: 0.52)"
2021,전기전자공학,9,장설봉,0.3065,2,"[딥러닝을 이용한 유방조영술의 종양 분할]
   └ 학회: 한국지능시스템학회 (IF: 0.52)
--------------------------------
[Diabetic Retinopathy Diagnosis Based on Deep Learning and Independent Subspace Analysis]
   └ 학회: 한국지능시스템학회 (IF: 0.52)"
2021,전기전자공학,10,김용수,0.3065,2,"[딥러닝을 이용한 유방조영술의 종양 분할]
   └ 학회: 한국지능시스템학회 (IF: 0.52)
--------------------------------
[Diabetic Retinopathy Diagnosis Based on Deep Learning and Independent Subspace Analysis]
   └ 학회: 한국지능시스템학회 (IF: 0.52)"
2021,조선해양공학,1,Sung-Jun Jung,0.0783,1,"[Current Measurement and Velocity Spatial Distribution of Deep Ocean Engineering Basin]
   └ 학회: 한국해양공학회 (IF: 0.53)"
2021,조선해양공학,2,Jin Ha Kim,0.0783,1,"[A Study on Current Characteristics Based on Design and Performance Test of Current Generator of KRISO""s Deep Ocean Engineering Basin]
   └ 학회: 한국해양공학회 (IF: 0.53)"
2021,조선해양공학,3,Jae-Sang Jung,0.0783,1,"[Current Measurement and Velocity Spatial Distribution of Deep Ocean Engineering Basin]
   └ 학회: 한국해양공학회 (IF: 0.53)"
