Source URL,Author Name,Author ID
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11826429,정현석,542376920
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11826429,김장호,264512484
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11826427,김종대,993514333
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11826427,최용근,694295210
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11826421,이석주,358931596
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11826426,배재권,191732060
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11826420,최준호,535395496
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11826420,장우현,105253946
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11826420,이규호,156016737
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12021858,이재수,290715849
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12021858,문종필,858022151
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12021858,정환석,921332393
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699733,윤성민,213532209
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699732,이경한,843577485
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699732,이은학,782606350
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699732,김영균,835952393
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699732,조용빈,959863915
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699734,홍상기,665866510
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699734,임선화,735406614
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699734,김은주,946127986
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699735,정유진,364447165
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699735,박유영,671222107
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699733,김정현,142308129
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699726,김원석,168110139
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699730,이미라,748596150
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699729,유위성,345078360
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699729,신윤석,820814245
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699729,이기석,770693655
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699728,장유리,631710926
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699728,신혜정,260289603
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699728,어유경,304649401
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699728,고정은,699904888
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699726,윤근식,278079320
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699732,이지용,324077244
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699732,임세화,826686587
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699732,장성원,241802540
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699739,심현남,880856227
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699742,장경오,865170209
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699742,배두이,690107200
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699742,반선화,745618690
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699743,송학주,229387971
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699743,이창효,105119826
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699743,전병윤,973703592
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699736,김은경,221629915
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699737,조혜덕,912539761
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699741,이진아,643559446
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699738,정계선,498321868
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699738,공미정 레이본,111235330
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699740,한지혜,888603036
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699740,최태재,237374849
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699740,박소현,373700618
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699740,박서현,939917128
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699740,강현민,874879631
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699740,정수진,290557079
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699739,김동현,725556892
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699726,조성환,361928636
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699731,이상민,658444548
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12021858,이창우,530152359
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12021859,권은혜,338482438
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699712,이현로,665797204
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12021866,이동현,415275875
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12021865,나진성,735434778
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12021864,류민호,779337301
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12021864,김소희,5168871
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12021864,신건율,309991484
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12021863,김대길,420008840
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12021859,백돈규,974133191
